Date,AAPL,MSFT,AMZN,GOOGL,FB,WFC,BAC,GD,LMT,BA
2000-02-18,-0.03206476654861322,-0.04687859568580599,-0.06357280401761223,,,-0.04201575410831504,-0.01980269332867257,-0.029413569604919143,-0.03174885404997774,-0.040822152791289756
2000-02-22,0.022772435488144394,-0.013236355494420149,-0.018510026770869104,,,0.04380261683831321,0.022600168473867477,0.02651103716577019,0.03174885404997774,0.07683257199356097
2000-02-23,0.021190861161507812,0.004653091995243219,0.10270211799121665,,,-0.028987700306237763,0.022100382583386313,0.0029025324391489526,-0.010471410916042423,-0.0460603937502726
2000-02-24,-0.009046180554136848,0.005290658080159716,-0.028804871789175124,,,-0.03364756821818693,-0.020704647310744395,-0.02049848876927607,-0.014134479426772373,-0.015267281516979647
2000-02-25,-0.042813277162966026,-0.036954147414304916,0.00999553983167889,,,-0.005719563521895843,-0.015460548671768493,0.016141931835583545,0.010619046467282622,0.033615933309270485
2000-02-28,0.025714061868311877,0.002733957263655107,-0.05005678878462483,,,0.043036944073240324,0.0402557178271854,0.0029064114554633314,-0.014184150593107514,-0.02172190931741458
2000-02-29,0.012068166659817622,-0.024180839734341042,0.046433596415204725,,,-0.03163034448166968,0.0013592517235117008,0.004344951215091708,-0.00357785958133805,-0.0016906242634342483
2000-03-01,0.1282693160777237,0.01595584937652106,-0.04453426061155241,,,0.04797965381053304,0.00137247545775665,-0.020438556997645296,0.014234903201538529,-0.01706508452385469
2000-03-02,-0.06591417091610582,0.02782690594492676,-0.05159294978608653,,,-0.021858487306339214,-0.0110343490537681,-0.02994301007762168,-0.02607985203181684,-0.010380921286968992
2000-03-03,0.04800936759727464,0.029025868187719794,-0.0009995003330836028,,,0.021858487306339214,-0.0013881460672542367,-0.05626451694847656,-0.00732629622048897,0.0
2000-03-06,-0.01823173065963184,-0.05891928952389547,0.022739486969489242,,,-0.007233071803323554,-0.011173124319046934,-0.027711589371238965,0.05715867515654738,-0.02286828449982581
2000-03-07,-0.022631131740337856,0.02452451669951694,-0.006866137813199558,,,-0.040746582007209486,-0.011300184599055019,-0.021721675557719422,-0.03894371038990041,-0.010733087929273744
2000-03-08,-0.007146505197304941,0.028525907168415632,0.0019665689720413937,,,-0.06441213082852659,-0.008558918281529326,0.013423060227184536,0.017889832378921167,-0.04037269549234557
2000-03-09,0.002046813629134371,0.04538943255391947,0.07837893961221187,,,0.056821998123828266,-0.012977731762486844,0.059839970597076686,-0.028778500925079165,0.011173431996670757
2000-03-10,0.028228068071568135,0.009950667550413517,-0.028560209266728087,,,-0.01923126803815567,-0.004363735266092572,-0.012638733232312127,-0.01841737424852452,-0.04159405787841264
2000-03-13,-0.035926097377779916,-0.030153520012123458,-0.023641763057041132,,,0.013500673409883035,0.0072619989536524265,-0.0063794044404437145,0.007407608708680069,0.007692830627947789
2000-03-14,-0.059980836554549735,-0.02977543024905227,0.004773278752657539,,,-0.023256746507761772,-0.013109611544594113,0.02683653673550035,-0.018622406317927,0.01332053068692618
2000-03-15,0.017354136258982633,0.0026247779990531406,-0.028987536873251507,,,0.1216969271722439,0.07347926539690519,0.07788383174518065,0.02963217185777145,0.05337038607580524
2000-03-16,0.04468529237480842,0.0,0.03846628082779535,,,0.06713888802840895,0.07098865039778257,0.039553167780634,0.05329808764406563,0.02127781405423157
2000-03-17,0.027885299449873918,0.04108430178537725,-0.0219369788765853,,,0.0,0.01511376274797449,0.01375563984576278,-0.00346570870800722,0.06453803695322247
2000-03-20,-0.016129433683003576,-0.02033175882390159,-0.009689998300968838,,,-0.014717969237578288,-0.007528165267957743,0.0068071600549735045,-0.013107032030826193,-0.026668274520688318
2000-03-21,0.09262714347742126,0.05372959409365485,0.12005244820438232,,,0.041941519692320295,0.027330868764660288,0.009453030088461212,-0.025836678359074217,-0.011894023991855907
2000-03-22,0.06630300171935861,0.004854456488513126,-0.023592182016820118,,,0.010997574849304748,0.008542192920618863,-0.012170906938309134,-0.010888668546157998,-0.0085840991363475
2000-03-23,-0.020140644000471136,0.08022881863785392,-0.04336722911513036,,,0.035306862851015364,0.05208247371965058,0.010826022397941504,-0.0036564387982105373,-0.03152679144588033
2000-03-24,-0.018750584181187774,-0.0016772368934274695,0.07126790551767392,,,-0.010614360527222644,0.008041844036076995,0.03828851335241268,0.025317768149301312,0.024605993855919106
2000-03-27,0.006289303762721951,-0.07071339588791581,0.006000875273137751,,,-0.002288672168367256,-0.009196036270247898,-0.009108362988584862,0.01769938310421848,0.030772178243288373
2000-03-28,-0.003139596416501425,0.0023996175982978762,-0.04189094170915997,,,-0.005362147183820998,-0.01044690988327135,-0.0144841693027562,0.051293348257290816,0.023295016995564577
2000-03-29,-0.02317734582928637,0.027188619547644066,-0.05684389897652942,,,-0.03120380252596755,-0.02960515627896143,-0.0013270363494126691,0.02631697489628193,-0.003294673985440255
2000-03-30,-0.07789963900038686,-0.03621645320473199,0.0037664827954770885,,,-0.0063591176891151235,-0.023101986393116114,0.02621420679075115,0.08104083042947385,0.019608698076627018
2000-03-31,0.07697937095131019,0.027432058886675215,0.007490671729157405,,,0.03909762333972955,0.03148009585847644,0.029320030135830066,-0.021179789820062744,-0.021260389294460502
2000-04-03,-0.018579450804988774,-0.15631023915956854,-0.052668945582187376,,,0.06960654014506673,0.05676106253634705,0.02236104577100395,0.0,-0.01666703863553387
2000-04-04,-0.04605097307215307,-0.025776446807198816,0.0058823699030670085,,,-0.010064934465598974,-0.023932913605303696,0.020669675005465127,-0.0061353603206217855,0.0033557209465557847
2000-04-05,0.023769706203586816,-0.025010207529704953,-0.027752028793034178,,,-0.018964697232920713,-0.0034656812965829786,-0.01565104643753079,0.030305636223328047,-0.03407457051706153
2000-04-06,-0.040602103583451454,-0.004350742654001927,0.03262770885651811,,,-0.04673057761581667,-0.010471636976478127,0.0049020575314076,0.011869534547697125,0.001731197690609143
2000-04-07,0.051093557133578105,0.03499095999471491,0.050271371624098116,,,-0.01869178648498071,-0.021277661064255327,-0.007361784443358221,-0.005917384433378636,-0.012184375743833353
2000-04-10,-0.052592312676546495,-0.034264520436567025,-0.06398363348808012,,,-0.00630974180221644,0.009512593206145503,0.0,0.0029627663220419542,-0.017668286197997762
2000-04-11,-0.04552068980995501,-0.02574657405756975,0.0,,,0.02191043483216193,-0.008915428640045242,0.008583609924882829,-0.01190540251900396,0.017668286197997762
2000-04-12,-0.08915427461179652,-0.055143773050723155,-0.11704366408850486,,,0.03945856913100343,0.041514657125336196,0.021740032915567475,0.05532768899970364,0.05286819172726531
2000-04-13,0.04091351143556138,-0.0015764086970038171,-0.16082478691495128,,,-0.005969976294665447,-0.032599228485290954,0.008328295027845822,-0.020029402967608245,-0.016751034785416063
2000-04-14,-0.017170122912710556,-0.06685434089872722,-0.02371652661731627,,,-0.042820216308284476,-0.0559753816623223,-0.026412234583971905,-0.04432061014834776,-0.04491223756162421
2000-04-17,0.1018906893073252,0.023334207959754494,0.00399202126953746,,,-0.01574785193481576,0.007480714072600314,-0.018416770835028018,0.02976469450658703,-0.0017681014766330883
2000-04-18,0.023929709761015043,0.05994635653576763,0.15471966988528374,,,0.035857007462658075,0.013572387080623471,-0.003724292722689704,-0.01477115228033643,-0.01605766346510018
2000-04-19,-0.046379508374168696,-0.023548927235790718,-0.027683428748416894,,,-0.0015327694315909746,-0.03111578703324458,0.0342335466118282,-0.005971218109998233,0.06947230059898724
2000-04-20,-0.018750585560826552,0.0031716081747177327,-0.020083368454677508,,,0.025740158534217628,0.0025250659362225925,0.029605498071572978,0.08326195652153467,0.0727885342012593
2000-04-24,0.013577023285519643,-0.1695763084575468,-0.05016342169186805,,,0.022173863578746733,0.038346744381145825,0.07959319414093668,0.13146358651256618,-0.056149231761640994
2000-04-25,0.06281915354028902,0.04044689355600273,0.0513560276769911,,,0.007283038423785193,0.0369313250830845,0.02237761059364729,-0.012150623596482557,0.029270110328271315
2000-04-26,-0.0560987975893682,-0.02001896681594184,0.020059669674536096,,,0.0,-0.032088556308424554,-0.04196448815026743,-0.05787769030280554,0.02375418067637325
2000-04-27,0.0438468634981888,0.026305463634937798,-0.011751016535518577,,,-0.0234960688735395,-0.009708724988427342,0.043017155459507794,-0.010417127364810153,-0.003134960248125207
2000-04-28,-0.02143156405829181,-0.000895691721324976,0.042805840997736766,,,-0.024061278688265908,-0.04489529282617566,-0.014846083115578335,0.04103166125031832,-0.0031442957231302415
2000-05-01,0.002013504492905889,0.05151724542517089,0.08256587427947792,,,0.0015212789313232555,0.020202522259116673,0.007450395340260041,0.08197350259495506,-0.015873105094940776
2000-05-02,-0.053174023312675144,-0.04972674905993957,-0.06572100658123858,,,0.0060600162699913085,-0.007528165267957743,-0.03014215844418855,-0.035338729810454605,-0.02922288408369722
2000-05-03,-0.02414919680728883,0.009790959147502942,-0.03628515973976443,,,-0.014501518771750543,-0.01267435699115893,-0.024336990332879616,-0.01937161636720308,-0.01661205476156269
2000-05-04,-0.03876445667260241,-0.0017732903013549794,0.017172717373744373,,,-0.02023334139319788,-0.02061956671804488,0.0,0.02891746245969662,0.023180012785650295
2000-05-05,0.021782457788382864,0.009713066796521286,0.060557850541412606,,,0.003139206650573989,-0.009155867183471944,0.021053110552929244,-0.004761776970322096,0.033792183275827004
2000-05-08,-0.026877368612904184,-0.018625540286575593,-0.04339608456376176,,,0.03390162260313945,0.013055262361542308,-0.016584268848112593,-0.0047840691221714415,-0.03215747451095208
2000-05-09,-0.04349758938831738,-0.02906629449629028,0.004175371410480189,,,0.006042148417338744,0.0,0.025318304368010303,-0.002401659682315316,0.0016332027125192106
2000-05-10,-0.05984697410788836,-0.024255257675597885,-0.053635215832631644,,,0.0015050132963496665,-0.035647873673596564,-0.030907873857622725,0.002401659682315316,-0.03458112552595827
2000-05-11,0.03463558438070749,0.025176264396130854,0.028887046143437622,,,0.02230602890448985,0.01864242027114882,0.013363154648979414,0.0047840691221714415,0.011794085323424408
2000-05-12,0.045745693434535856,0.013717482437848538,-0.020714204387563218,,,0.027557654799993614,0.02540038431520797,-0.0011069807233248241,-0.014423218425943407,-0.0033557617851838195
2000-05-15,-0.06353225100002827,0.008141308518912815,0.04212347281124318,,,0.026819082267200756,0.040950586746198336,0.008820501258706592,-0.007290377803863102,0.0
2000-05-16,0.04536612040191648,0.0017998219669070892,0.05212906543494622,,,-0.0282503711529265,-0.018692591670769865,-0.012148093432297724,-0.01722126939559443,0.0050295478420752104
2000-05-17,-0.04166004162341502,-0.026424888124647605,0.03227765891934986,,,-0.01588483885029479,-0.007575758865216997,-0.02931438436680711,-0.02512655586449508,0.0
2000-05-18,-0.00618429723761682,-0.02240998919515169,-0.09674563580801188,,,0.005805213317163549,0.020075843092198564,0.01926360917038039,0.012642579583224123,0.006666561260289416
2000-05-19,-0.06934787576833185,-0.01714341438341327,-0.05093693636275409,,,-0.0014479502186452997,-0.01124274757655419,0.0200010264520758,-0.022872816032364796,-0.01844144611941001
2000-05-22,-0.044179412346216196,-0.01353975162285348,-0.01435431345168281,,,0.017241718318952604,0.010000056454178452,-0.011061741869763164,-0.031333920970379125,-0.010203606971577184
2000-05-23,-0.04695012050606412,-0.015702337838813474,-0.10536051565782634,,,-0.001425554950641228,0.04499231163227657,0.01325958404641181,0.0642070423198371,0.015267348378237955
2000-05-24,0.02161426976671693,0.036897842819882065,0.03937516523482998,,,0.015569597130162371,0.062231829336357514,0.02386202659969472,-0.0024911949738228856,0.04606041127091265
2000-05-25,-0.004822584878255931,-0.06396681009817273,-0.06513930217096142,,,-0.014144042179521144,-0.011235768416697933,-0.020574243340125253,-0.030381926375635082,-0.012945449745989102
2000-05-26,-0.010258343701718908,-0.001016720159521256,0.02173998663640564,,,0.011331712871959443,-0.012506783672590505,-0.012108284518276058,-0.010336109793524617,-0.00326277606343206
2000-05-30,0.01365445065532167,0.031048960106330625,0.10697211955216801,,,0.011204515713790997,0.0057042461690293145,0.029462204051056595,0.03275305756565583,0.03373834698730249
2000-05-31,-0.0415360193459246,-0.012903349723103918,-0.06873410579783767,,,0.00832144330914808,0.018203178383562335,0.016000377760839513,-0.002528762096667414,-0.012718373975932451
2000-06-01,0.05922316734427269,0.0314676278447501,0.038075665359339705,,,0.015079140399828272,0.02449998667145392,0.02197857169249451,0.015076008785482653,0.029946991037618886
2000-06-02,0.037844090444364986,0.026744640877164993,0.14251952069941742,,,0.03869752890441802,0.07111745658532653,-0.029413830743414415,0.03431700292601203,-0.009360295380390404
2000-06-05,-0.013596374297155378,0.008446588457514448,-0.0600848107371994,,,-0.056542922173843824,-0.029108556514240824,-0.021552142129817042,-0.002412786276920098,-0.02379187727031873
2000-06-06,0.016966903139826073,0.04029904785456884,-0.07499050685048791,,,-0.004163213797222287,-0.04310983113582845,0.00867669540057392,0.002412786276920098,0.02379187727031873
2000-06-07,0.03893582482963559,0.012488909294818828,0.024421238076802965,,,0.012439419604457935,0.018549406349554598,-0.007588196877573061,-0.021924927064672417,-0.033469679463385305
2000-06-08,-0.01828905825722843,-0.024227486595172376,0.0012055456553490274,,,-0.015225010248937298,-0.018549406349554598,-0.03544094613653481,-0.024939322550154852,-0.00977183609243415
2000-06-09,0.009839389832718815,0.0,0.006006024060211779,,,-0.03693638268390664,-0.013304067613083781,-0.0045199665845281345,0.02247304881529999,0.025849232978741643
2000-06-12,-0.048822530202473624,-0.02856047055421529,-0.07456869549750866,,,0.017928065800453474,0.00833596001707182,0.0,0.009827812151161464,-0.02748714473629077
2000-06-13,0.03568184763226295,0.014842988116366751,0.011545990997060773,,,-0.0049873651354857,-0.01393212328711746,-0.01944037380326913,-0.012300246480873689,0.017872366918660454
2000-06-14,-0.04394085394910596,0.037944969033020914,-0.05371297563264843,,,0.01840096123014545,-0.006756835986697851,0.02283213174857268,-0.02252937658225518,0.0
2000-06-15,0.021197301592407736,0.02624834554829203,-0.002695419421672174,,,-0.05773598518673051,-0.06295713091328325,0.015677883448008245,0.012578944222759514,0.039468182577838906
2000-06-16,-0.012938295275564726,0.0025869315900513,-0.006770506567210788,,,-0.09338051954270066,-0.0788404541498644,-0.021904832929855456,-0.027885002306724083,-0.028259338713738202
2000-06-19,0.05791937303995631,0.015384960964486716,-0.015058463874201511,,,0.04933423473924048,0.007782066849557179,-0.023557287070903765,0.015306058083964569,-0.006390126947104502
2000-06-20,0.046755389678736436,0.016821202335846497,0.01777216974579776,,,-0.028348417503376577,0.002580556149619273,0.004640460453327666,-0.007623907344674663,0.007981355146232882
2000-06-21,0.09418700245099107,0.0739291204206225,-0.0013559324111360738,,,-0.0209858172358639,-0.018205927853495396,-0.01633681492109451,-0.020619304800793437,0.012637927414841599
2000-06-22,-0.034289070248829545,-0.01011996635077006,-0.09232955166618684,,,0.03840496035664254,-0.013210038910812294,-0.010644935024748836,-0.013106182465032923,-0.022222816353681285
2000-06-23,-0.03912754841215116,-0.027769111013453696,-0.21499233908350357,,,-0.00946413118013023,0.007947256977256068,0.03044775062614491,0.020888699811876243,0.02379187727031873
2000-06-26,0.046080152701419214,0.023062809153015174,0.0018433184942892034,,,0.018838856075254373,0.011803234327129708,-0.001154356329450934,0.025511455526198823,-0.003140066971426325
2000-06-27,-0.04487196482521591,-0.008685223362511874,0.07279166289429195,,,0.020016017460189772,-0.019750491304385775,0.005756904727283629,-0.020356818811538613,0.0062698612679734644
2000-06-28,0.05062923311809192,0.0015841675397059163,0.03697900324108705,,,0.0022842842488621784,-0.03415401759890857,-0.017663411396773743,-0.026043336526536454,0.013193870602602242
2000-06-29,-0.06033796714312617,-0.022418466772621937,-0.020000666706669445,,,-0.008400509742785278,0.0003437936365076055,-0.01264227398413409,0.053928338833260536,0.009973009243339881
2000-06-30,0.021714024643518015,0.0357886366255844,-0.022128562510733474,,,-0.05032507099171468,-0.055137641550590644,-0.010707269074268666,-0.00752818349518547,0.02114866427940587
2000-07-03,0.01774118789128981,0.0,0.01875587803209422,,,0.04879061043056865,0.0454620374168444,0.003582101185341635,-0.020356818811538613,-0.002993495253085232
2000-07-05,-0.03216491431519988,-0.01892771201092458,-0.01360565205577835,,,0.01826508943384164,0.0069210900641487605,0.0011910407178903348,0.027885002306724083,0.026628581742311308
2000-07-06,0.003625613027402441,0.030579090141632292,-0.012058716320127782,,,0.025317996362452355,0.01097387341097944,-0.005970440087428752,0.009950432359495665,0.004369621835057735
2000-07-07,0.049422055896115785,0.01304148591104326,0.0017316021642779234,,,0.004401541810673315,0.03485656814810323,0.0071599536153956755,0.0024724343297122253,0.017291504968501847
2000-07-10,0.04818835805735505,-0.03174848201236857,-0.02985296314968089,,,-0.0014653209851887006,0.0,0.0011885409398675328,-0.004950933541494784,-0.017291504968501847
2000-07-11,-0.003287680503166218,-0.003941749841938957,-0.05684389897652897,,,0.007305306238488463,-0.010596294616096458,0.01180650431143393,-0.017522115273805206,0.030067069162276194
2000-07-12,0.03346233122551118,0.01489653669717983,0.05684389897652897,,,0.004357263098518249,0.001330591089012234,0.01540214342416446,0.012547246688815239,-0.009922449001050104
2000-07-13,-0.0411759057655241,-0.004680307054256705,-0.0017841217935017362,,,-0.007273190735480384,-0.017438304327114906,-0.006992367772265862,-0.002497064562723139,0.015548166385670026
2000-07-14,0.020800137646824396,-0.012589031683329033,0.19709287411426724,,,0.02023205537298267,0.028020718391311483,0.003502134145497049,0.05354075817609294,-0.002808636462588776
2000-07-17,0.010776072845779291,-0.009546691045421607,-0.03582472651814461,,,-0.00717858359578738,-0.013245232154730058,0.013889601120613992,-0.03865161775203019,-0.010604535373192725
2000-07-18,-0.01838924800605818,0.003989148887459493,0.015083242211328507,,,-0.03072665411468689,-0.013423234037294396,-0.024434101820746346,-0.0024662737348548625,0.025956664153305553
2000-07-19,-0.0830492378779064,-0.07092814588493557,-0.02118082207944738,,,0.00296695743632025,-0.0013522521992870296,0.019825566192142485,0.0024662737348548625,0.016484155385564137
2000-07-20,0.04522510897684376,0.022814774859228226,-0.01385703466142596,,,0.02631769697284847,0.04627371494180332,0.06698941333736608,0.05276928606980835,0.0040790249235551634
2000-07-21,-0.028754358822299403,-0.033988025868223026,0.019954614529544834,,,-0.021882900210052902,0.00772236859325659,0.0010794102809699169,-0.01648971928250509,0.01615128166869484
2000-07-24,-0.09542675997264136,-0.024498215239246335,-0.05948545328618016,,,-0.01336342642484345,-0.027292075680860783,0.022401006645852206,0.009455708588358647,0.02765155831759447
2000-07-25,0.027849979938726788,-0.02239271715079383,-0.029462032730316334,,,0.0,0.01698280697884691,-0.009538940295997556,0.023257278244785073,0.010335440114542571
2000-07-26,0.0,-0.017359341136905737,-0.04241517880072143,,,-0.021148738986681792,-0.024919755724112758,-0.03247026661008112,0.011428780993605336,-0.012936755243293074
2000-07-27,0.037971513227417764,0.022779797677294322,-0.13924214681637004,,,0.025623220854691375,-0.006662186925705527,0.0065788459087698925,-0.011428780993605336,0.005195452013868174
2000-07-28,-0.0735535054339046,0.004494396155182212,-0.044814015789792716,,,-0.00298062717328218,-0.005362237271818948,-0.0076800487675505735,0.02944735058764092,0.01158977901440883
2000-07-31,0.0504521060005422,0.0017921006638137449,0.004158010148663571,,,-0.00899564175935863,0.018642926392962167,-0.005521619947050915,0.004453658484107947,0.0
2000-08-01,-0.02996484650996087,-0.01624606020512065,0.004140792666031512,,,-0.007557912706660286,0.006574245256085298,0.03696024333638448,0.03493808682899324,-0.002563842235935976
2000-08-02,-0.04272478489827469,0.009959563386124692,0.018424267326058175,,,0.011406679624696103,-0.010540114916397503,0.002132846079528239,-0.012959005380517752,0.02409766725313256
2000-08-03,0.015748143654257918,0.012533720358550493,0.022067094028678458,,,0.05858151376276677,0.038966324158622,0.014799242586069017,-0.013128699668073729,-0.01769980152776851
2000-08-04,-0.01310615662386927,-0.01614397621473085,0.03125254350410467,,,0.00425848476149282,0.0677177718777795,0.02589485234747224,0.015300800656389058,0.0
2000-08-07,0.01180343709150633,0.012578512020372745,0.03959046727100857,,,0.008462796841334441,-0.00238364620232856,0.011184171624220252,0.021459881862011088,0.001274567370869839
2000-08-08,-0.025083814020900208,0.05725791330290253,-0.02621873030511912,,,-0.004221988997814119,-0.00838803923602116,0.009059241342303626,-0.0085291404398955,-0.010243413485872654
2000-08-09,0.015915320934241473,0.0016849874188840097,-0.06466503135344004,,,-0.0014117832904165795,0.021428758524218328,0.008977266087934588,0.010649702494496704,-0.013985320978945115
2000-08-10,0.0013150353928280123,-0.022128876165974365,-0.014271394105332735,,,0.014025626018284942,0.007042457901905941,-0.007975690052087536,0.004228648510490096,0.023287317887218606
2000-08-11,0.002624732176339295,-0.0025848677842645884,0.10145144782640747,,,0.0027815075557269253,0.011628225788873792,-0.014112964587732701,0.0,0.015228520136626678
2000-08-14,-0.01319293622401696,-0.003456778852150677,0.034643391472313656,,,0.005539986409806463,0.01719247001632196,-0.004069198515458616,-0.012739535586342665,-0.002522274666753699
2000-08-15,-0.008000140563438951,-0.00782311861648477,0.07423597215389677,,,-0.018118495138160995,-0.012578777775495098,-0.0010197744087032667,-0.015069556840759724,-0.046519652603274064
2000-08-16,0.038087541991913776,-0.008764395832124183,0.02789352292248326,,,-0.007057649398761079,-0.015073081821194378,-0.002043051490476344,-0.028604840920898766,-0.02274353392296735
2000-08-17,0.05880345666375236,0.00789121275489535,-0.009756174945364737,,,0.011268014362499912,0.0011672319763533778,0.0,-0.011223545278389313,-0.006789188358442111
2000-08-18,-0.028344273071670645,-0.00789121275489535,0.019418085857101364,,,-0.008438989809396169,0.003495274936302195,-0.007183255789022347,0.008988571941997314,-0.004095128935514225
2000-08-21,0.009950246716421557,-0.005295560937653487,-0.03922071315328113,,,0.0028211198190160047,0.0023229181245940644,0.022404057607004813,0.01773889221537095,0.04415394046310617
2000-08-22,0.023242704759075472,0.008810559162697906,-0.027028672387919173,,,0.026409156113994747,0.010386486120956828,0.029764275830710396,0.026031663464035404,0.03219824237286639
2000-08-23,0.049538162535598146,-0.007042141835688742,0.061430099105251657,,,-0.008264848329813113,-0.006912521577838948,0.0029281146668478364,-0.028231542078504646,0.02503286743131561
2000-08-24,0.032548769699139446,0.005286061081235527,0.014388737452099676,,,-0.009729444688726385,-0.02932775677664834,-0.010779022391159021,0.0021998786144692417,0.058804831356254805
